LOCATION;LOCATION_CAT;INDICATOR;SUBJECT;MEASURE;FREQUENCY;YEAR;Value
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2021;1881.037
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2022;1919.699
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2023;1958.164
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2024;1997.305
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2025;2036.431
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2026;2077.016
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2027;2117.828
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2028;2159.562
MYS;MYS;MEATCONSUMP;POULTRY;THND_TONNE;A;2029;2202.069
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1990;105.132
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1991;109.555
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1992;116.804
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1993;152.509
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1994;136.885
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1995;154.471
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1996;151.651
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1997;148.499
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1998;141.307
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;1999;146.3
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2000;155.152
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2001;142.014
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2002;144.01
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2003;151.371
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2004;154.396
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2005;168.003
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2006;147.575
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2007;157.637
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2008;138.459
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2009;131.035
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2010;155.655
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2011;172.587
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2012;182.214
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2013;184.996
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2014;197.798
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2015;200.988
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2016;172.969
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2017;174.389
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2018;168.155
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2019;171.76
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2020;173.018
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2021;174.507
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2022;175.976
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2023;177.286
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2024;178.489
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2025;179.558
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2026;180.543
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2027;181.408
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2028;182.211
SAU;SAU;MEATCONSUMP;SHEEP;THND_TONNE;A;2029;182.937
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1990;34587.644
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1991;40107.593
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1992;43960.925
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1993;46893.635
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1994;50233.778
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1995;54367.818
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1996;55627.428
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1997;59016.653
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1998;61460.458
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;1999;64754.103
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2000;67720.422
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2001;70257.268
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2002;73680.104
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2003;75381.538
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2004;77757.247
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2005;80664.222
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2006;83390.375
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2007;88141.947
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2008;92614.253
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2009;94530.263
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2010;100185.19
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2011;104217.55
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2012;107200.71
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2013;108859.65
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2014;111663.66
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2015;115883.84
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2016;119117.55
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2017;120704.57
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2018;123795.16
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2019;128757.96
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2020;131229.76
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2021;132425.92
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2022;133696.02
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2023;135254.96
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2024;136808.75
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2025;138402.28
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2026;139983.08
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2027;141590.96
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2028;143235.1
WLD;WLD;MEATCONSUMP;POULTRY;THND_TONNE;A;2029;144874.23
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1990;0
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1991;686.147
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1992;656.427
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1993;663.141
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1994;652.496
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1995;656.123
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1996;713.345
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1997;761.754
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1998;710.694
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;1999;754.07
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2000;719.378
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2001;674.711
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2002;700.181
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2003;727.715
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2004;815.597
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2005;783.783
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2006;792.609
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2007;722.101
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2008;711.36
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2009;728.772
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2010;801.045
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2011;749.784
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2012;734.056
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2013;788.813
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2014;761.393
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2015;701.529
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2016;674.949
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2017;746.355
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2018;710.146
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2019;709.223
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2020;708.097
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2021;706.864
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2022;710.84
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2023;709.891
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2024;704.028
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2025;708.043
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2026;712.147
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2027;716.071
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2028;719.996
AUS;AUS;MEATCONSUMP;BEEF;THND_TONNE;A;2029;723.957
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1990;44.729
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1991;59.119
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1992;64.495
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1993;66.582
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1994;70.445
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1995;44.176
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1996;43.861
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1997;54.704
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1998;57.993
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;1999;66.794
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2000;80.293
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2001;86.194
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2002;87.904
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2003;118.775
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2004;103.257
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2005;86.041
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2006;83.702
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2007;86.353
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2008;85.731
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2009;77.294
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2010;72.87
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2011;70.268
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2012;65.918
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2013;74.956
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2014;74.994
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2015;76.713
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2016;73.362
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2017;74.991
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2018;76.36
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2019;79.034
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2020;79.689
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2021;80.207
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2022;80.757
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2023;81.414
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2024;82.138
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2025;83.042
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2026;83.785
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2027;84.549
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2028;85.387
MEX;MEX;MEATCONSUMP;SHEEP;THND_TONNE;A;2029;86.184
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1990;121.653
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1991;121.191
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1992;131.465
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1993;144.087
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1994;156.661
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1995;171.048
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1996;182.829
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1997;198.232
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1998;221.179
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;1999;238.122
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2000;246.997
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2001;269.988
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2002;268.607
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2003;288.035
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2004;273.443
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2005;286.72
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2006;340.052
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2007;354.272
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2008;387.557
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2009;371.417
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2010;385.464
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2011;409.99
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2012;435.064
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2013;440.728
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2014;406.904
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2015;401.292
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2016;419.327
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2017;449.268
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2018;570.941
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2019;578
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2020;586.441
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2021;595.717
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2022;604.502
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2023;613.469
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2024;622.643
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2025;631.977
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2026;641.418
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2027;651.067
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2028;660.76
CHL;CHL;MEATCONSUMP;PIG;THND_TONNE;A;2029;670.714
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1990;3.421
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1991;3.333
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1992;3.238
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1993;3.273
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1994;3.31
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1995;3.139
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1996;3.132
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1997;3.182
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1998;3.388
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;1999;3.438
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2000;3.264
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2001;3.248
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2002;3.273
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2003;3.234
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2004;3.661
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2005;3.287
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2006;3.403
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2007;3.285
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2008;3.2
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2009;3.435
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2010;3.59
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2011;3.67
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2012;3.755
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2013;3.795
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2014;3.834
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2015;3.693
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2016;3.927
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2017;3.984
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2018;3.93
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2019;3.93
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2020;3.956
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2021;3.984
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2022;4.012
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2023;4.034
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2024;4.054
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2025;4.074
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2026;4.093
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2027;4.112
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2028;4.129
PRY;PRY;MEATCONSUMP;SHEEP;THND_TONNE;A;2029;4.146
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1990;983.68
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1991;974.36
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1992;960.85
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1993;930.05
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1994;957.6
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1995;971.12
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1996;969.93
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1997;981.77
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1998;1002.7
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;1999;1030.28
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2000;1022.99
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2001;992.56
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2002;998.37
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2003;1064.09
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2004;1032.22
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2005;1010.613
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2006;1009.173
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2007;1041.813
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2008;1022.674
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2009;985.09
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2010;990.53
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2011;977.16
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2012;998.39
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2013;999.02
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2014;977.06
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2015;907.51
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2016;952
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2017;958.86
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2018;975.67
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2019;941.857
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2020;947.763
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2021;945.918
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2022;942.617
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2023;939.652
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2024;938.45
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2025;935.205
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2026;932.05
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2027;930.862
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2028;929.264
CAN;CAN;MEATCONSUMP;BEEF;THND_TONNE;A;2029;927.806
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1990;118.133
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1991;120.545
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1992;126.485
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1993;126.791
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1994;127.824
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1995;130.159
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1996;116.122
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1997;118.068
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1998;119.445
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;1999;120.668
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2000;157.318
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2001;143.545
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2002;150.61
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2003;84.275
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2004;155.949
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2005;150.955
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2006;154.388
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2007;147.847
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2008;143.466
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2009;144.416
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2010;161.47
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2011;166.165
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2012;169.407
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2013;176.127
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2014;180.381
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2015;184.429
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2016;188.828
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2017;190.64
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2018;191.336
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2019;193
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2020;194.585
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2021;197.851
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2022;200.553
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2023;203.58
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2024;206.372
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2025;209.083
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2026;211.784
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2027;214.444
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2028;217.044
PRY;PRY;MEATCONSUMP;PIG;THND_TONNE;A;2029;219.683
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1990;1074.938
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1991;1278.732
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1992;1725.372
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1993;2186.401
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1994;2676.4
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1995;3463.373
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1996;3476.646
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1997;4329.813
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1998;4726.792
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;1999;5013.457
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;2000;4949.386
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;2001;5040.833
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;2002;5196.594
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;2003;5382.253
CHN;CHN;MEATCONSUMP;BEEF;THND_TONNE;A;2004;5534.334
